Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness,a3_bin1,a3_bin2,a3_bin3,a3_bin4,a3_bin5,a3_bin6,a3_bin7,a3_bin8,a3_bin9,a3_bin10,d1_bin1,d1_bin2,d1_bin3,d1_bin4,d1_bin5,d1_bin6,d1_bin7,d1_bin8,d1_bin9,d1_bin10,d2_bin1,d2_bin2,d2_bin3,d2_bin4,d2_bin5,d2_bin6,d2_bin7,d2_bin8,d2_bin9,d2_bin10,d3_bin1,d3_bin2,d3_bin3,d3_bin4,d3_bin5,d3_bin6,d3_bin7,d3_bin8,d3_bin9,d3_bin10,d4_bin1,d4_bin2,d4_bin3,d4_bin4,d4_bin5,d4_bin6,d4_bin7,d4_bin8,d4_bin9,d4_bin10
391.off,FourLeg,-0.2384130647376271,-0.21841663845894765,-0.5173603155558599,-0.6112513427379442,0.16364321385054414,-0.13429132550849124,0.23637189753134666,-0.30804946396819743,-0.38926743530490576,-0.19194624269764926,-0.6179338868433751,-0.2777207718620228,0.17873,0.20309000000000002,0.1469,0.11680666666666667,0.1011,0.08572333333333332,0.07124666666666668,0.05405,0.0327,0.009653333333333331,0.0005166666666666667,0.15305666666666667,0.2697233333333333,0.2830466666666667,0.2368,0.05685666666666666,0.0,0.0,0.0,0.0,0.09083333333333334,0.21122333333333332,0.20197,0.22741666666666666,0.13020333333333334,0.08867333333333334,0.04931,0.00037,0.0,0.0,0.052739999999999995,0.2544266666666667,0.36668666666666666,0.23874666666666666,0.07643666666666668,0.010876666666666666,8.666666666666667e-05,0.0,0.0,0.0,0.10897333333333334,0.5280266666666666,0.35181,0.01119,0.0,0.0,0.0,0.0,0.0,0.0
392.off,FourLeg,-0.3216017193807029,-0.2211664092747966,-0.5765320660343465,-0.4050454242546205,0.4896553868590455,-0.2295555257721054,0.18097931141852155,-0.3515400913551756,-0.37662185093468337,-0.10531059599624816,-0.647326160845188,-0.381466504675221,0.16638666666666665,0.20339666666666667,0.14620333333333332,0.12729333333333334,0.1144,0.08840666666666666,0.06772333333333333,0.04787333333333333,0.02905,0.009266666666666666,0.009876666666666669,0.13166,0.2566633333333333,0.28715,0.28823666666666664,0.02641333333333333,0.0,0.0,0.0,0.0,0.07842333333333333,0.22983,0.21668666666666667,0.18814333333333333,0.14724666666666664,0.11047,0.02872,0.00047999999999999996,0.0,0.0,0.049069999999999996,0.2411166666666667,0.3589533333333333,0.26327333333333336,0.07827333333333332,0.00922,9.333333333333333e-05,0.0,0.0,0.0,0.09742,0.4902266666666666,0.3870266666666667,0.025326666666666667,0.0,0.0,0.0,0.0,0.0,0.0
393.off,FourLeg,-0.05324220475040499,-0.19902307979928896,-0.3797975995335022,-0.7841610695414128,-0.25151981050116584,-0.06492650951140866,0.5283483837302818,-0.6227657061874329,-0.6342553537090142,-0.5141675286544072,-0.647326160845188,-0.12884691739121354,0.16716666666666666,0.19923666666666667,0.1668,0.12382,0.09820666666666666,0.08015333333333333,0.06751333333333333,0.052570000000000006,0.034096666666666664,0.010436666666666669,0.036886666666666665,0.23493000000000003,0.3254633333333333,0.13233666666666666,0.25272333333333336,0.01766,0.0,0.0,0.0,0.0,0.09924333333333334,0.2083033333333333,0.27874,0.21981666666666666,0.12390999999999999,0.047889999999999995,0.02202666666666667,7e-05,0.0,0.0,0.06708666666666667,0.3112633333333333,0.35677,0.19184,0.06413666666666666,0.008903333333333333,0.0,0.0,0.0,0.0,0.15759,0.5968933333333334,0.2425266666666667,0.00299,0.0,0.0,0.0,0.0,0.0,0.0
394.off,FourLeg,-0.2677362865051437,-0.30204467205847024,-0.4039243485616488,2.561544808112433,-0.19880686822689472,-0.261856692068111,-0.4012658305167052,0.61664994739001,0.04437362915696641,-0.15952266427264206,-0.8824643528596904,0.21198537205601886,0.14865333333333333,0.20252,0.17527666666666664,0.13482666666666668,0.10458666666666666,0.08061333333333333,0.06365666666666668,0.04851666666666666,0.03024333333333333,0.01110666666666667,0.01265,0.13684666666666667,0.1938433333333333,0.2786666666666667,0.2384933333333333,0.10947,0.03003,0.0,0.0,0.0,0.059953333333333324,0.15807333333333334,0.20849333333333334,0.21323000000000003,0.18257666666666664,0.12018333333333335,0.043346666666666665,0.012633333333333331,0.00151,0.0,0.03759666666666667,0.19177,0.29269666666666666,0.2590933333333333,0.14412333333333333,0.05828,0.01540666666666667,0.0010333333333333334,0.0,0.0,0.07987999999999999,0.40581999999999996,0.40355,0.10626,0.00449,0.0,0.0,0.0,0.0,0.0
395.off,FourLeg,-0.4592242381706772,-0.3905119451407552,-0.4223922048109891,-0.6654444075103328,-0.1540782241812671,-0.17260496507783302,-0.260209565189297,-0.2922150968072777,-0.4224529008289785,-0.2972619482825279,-0.7648952568524392,-0.15766495725109994,0.16045333333333334,0.2158,0.15987666666666667,0.11986,0.09760333333333332,0.08187333333333334,0.06854333333333333,0.05219,0.033089999999999994,0.010709999999999999,0.0060233333333333345,0.2423233333333333,0.29545,0.23126,0.2024,0.02254333333333333,0.0,0.0,0.0,0.0,0.08247666666666667,0.24656666666666666,0.25583666666666666,0.19996666666666665,0.13139666666666666,0.06569,0.017973333333333334,9.333333333333333e-05,0.0,0.0,0.05682333333333332,0.29603,0.3850033333333333,0.19662666666666667,0.05637999999999999,0.008740000000000001,0.00039666666666666653,0.0,0.0,0.0,0.12793666666666667,0.5750666666666666,0.28463,0.012366666666666666,0.0,0.0,0.0,0.0,0.0,0.0
396.off,FourLeg,-0.15241605909031133,-0.22897334874163355,-0.4249071838768271,0.5349890473856316,-0.147659228287542,-0.08060925154177359,0.4524310987460465,-0.4828702040997772,-0.5733116048477581,-0.4956303054511318,-0.6767184348470008,-0.046217444464336406,0.15983,0.20209333333333332,0.16395,0.12924666666666668,0.10497333333333334,0.08427,0.06598,0.04935333333333333,0.030613333333333333,0.00969,0.0049433333333333326,0.19093333333333332,0.2685566666666667,0.3399633333333333,0.16077,0.034833333333333334,0.0,0.0,0.0,0.0,0.08563,0.22386,0.23019666666666666,0.2418233333333333,0.13858,0.06251,0.016030000000000003,0.00137,0.0,0.0,0.05586,0.27454666666666666,0.3731433333333333,0.21015666666666666,0.07451666666666666,0.01158,0.00019666666666666666,0.0,0.0,0.0,0.1239,0.5681733333333333,0.30213666666666666,0.00579,0.0,0.0,0.0,0.0,0.0,0.0
397.off,FourLeg,-0.21536500848165133,-0.2460677223475991,-0.4564491761392511,0.13602960797062616,-0.05950402998532249,-0.13931551154561922,0.043368817229631325,-0.27924626642411865,-0.4456288600272664,-0.3719212670675944,-0.3827956948288727,-0.060619378373727766,0.15716666666666668,0.20199,0.16475666666666666,0.13104000000000002,0.10435,0.08573333333333333,0.06614,0.04966,0.03025,0.008913333333333334,0.0,0.18941666666666668,0.2698566666666667,0.24948,0.24431999999999998,0.046926666666666665,0.0,0.0,0.0,0.0,0.07995333333333332,0.21141,0.21372333333333327,0.24647,0.14447333333333334,0.07158666666666667,0.03023,0.002153333333333333,0.0,0.0,0.048536666666666665,0.2484333333333333,0.3643333333333333,0.2305933333333333,0.08346666666666666,0.02287333333333333,0.0017633333333333331,0.0,0.0,0.0,0.10086333333333332,0.5023466666666667,0.3760966666666667,0.02069333333333333,0.0,0.0,0.0,0.0,0.0,0.0
398.off,FourLeg,-0.5586662330218212,-0.4301556387975698,-0.4442527287775663,-0.4691266708826812,-0.095370780461754,-0.21701327989295344,-0.1872679441929059,-0.6891450566482379,-0.6615016943064002,-0.5186459325128808,-0.5591493388397495,-0.17448375963743015,0.20024333333333333,0.15935666666666667,0.14853333333333332,0.12195,0.11306,0.10018333333333332,0.07191666666666667,0.04821333333333333,0.02871333333333333,0.00783,0.00126,0.11877666666666667,0.13322,0.43041666666666667,0.30291999999999997,0.01340666666666667,0.0,0.0,0.0,0.0,0.18982333333333332,0.13516,0.15765,0.2416533333333333,0.12398333333333332,0.13737,0.01395,0.00041,0.0,0.0,0.12910666666666668,0.28696666666666665,0.3131233333333333,0.15187333333333333,0.10498666666666667,0.01323666666666667,0.0007066666666666666,0.0,0.0,0.0,0.13686666666666664,0.53495,0.31893666666666665,0.009246666666666669,0.0,0.0,0.0,0.0,0.0,0.0
399.off,FourLeg,-0.15395631202456506,-0.21736495538316847,-0.4458160177859781,-0.7704309659782891,-0.0909060021995928,-0.3598464584505313,-0.03668723247115335,-0.4894820807080139,-0.5130812264709766,-0.3140353494990366,-0.9706411748651288,-0.2651454838827361,0.14454666666666666,0.20400666666666667,0.17604,0.13753333333333334,0.10382333333333334,0.08198333333333334,0.06609,0.04780666666666666,0.02846333333333333,0.009706666666666669,0.033256666666666664,0.2436233333333333,0.3268033333333333,0.2634433333333333,0.12603,0.006843333333333333,0.0,0.0,0.0,0.0,0.0898,0.2485266666666667,0.2708566666666667,0.2380133333333333,0.11426333333333333,0.03395666666666667,0.004573333333333335,1e-05,0.0,0.0,0.06514,0.3164733333333333,0.3759166666666667,0.18054333333333333,0.05320666666666666,0.008413333333333333,0.0003066666666666667,0.0,0.0,0.0,0.14144333333333334,0.5647666666666666,0.2786033333333333,0.015173333333333334,1.3333333333333333e-05,0.0,0.0,0.0,0.0,0.0
400.off,FourLeg,-0.4638704112049424,-0.4036128757103704,-0.39049531611840815,-0.2982950542137604,-0.2288867587505064,-0.015358382529379346,-0.3706752392384015,-0.3421529254421742,-0.38954771234176816,-0.15163449968402193,-0.5885416128415624,-0.3352262161208845,0.18874666666666667,0.20023,0.14486666666666667,0.1127,0.09370333333333332,0.08461333333333332,0.07016666666666667,0.05570666666666667,0.03673666666666667,0.01253,0.04495333333333333,0.19907,0.19898333333333332,0.3204166666666667,0.18903,0.04754666666666667,0.0,0.0,0.0,0.0,0.10132333333333332,0.2287133333333333,0.20747666666666667,0.2327333333333333,0.11683666666666667,0.08089333333333333,0.03127666666666667,0.0007466666666666666,0.0,0.0,0.06713333333333334,0.2983633333333333,0.3704866666666667,0.19322,0.06315,0.007640000000000001,6.6666666666666675e-06,0.0,0.0,0.0,0.15777666666666668,0.5926966666666666,0.23477666666666666,0.014743333333333334,6.6666666666666675e-06,0.0,0.0,0.0,0.0,0.0
41.off,Glasses,-0.6477972829076072,-0.596225841815614,1.631879699179734,3.796606106733184,-0.9896556279580322,-0.17395050667915385,-1.04534643350927,1.4120520972502577,0.7093562658103099,0.2727697708814004,0.7047184432382012,0.07194589875844096,0.19348666666666667,0.16578333333333334,0.15899333333333332,0.12776666666666667,0.08227666666666666,0.11420333333333335,0.07646666666666667,0.043230000000000005,0.02611,0.011683333333333334,0.0,0.14234000000000002,0.17598,0.18414333333333333,0.20523333333333327,0.045013333333333336,0.0501,0.06994333333333333,0.08866333333333333,0.03858333333333333,0.08664333333333334,0.14328666666666667,0.13363666666666665,0.10878333333333333,0.10023,0.11697333333333332,0.16729000000000002,0.09855,0.04381666666666666,0.00079,0.059463333333333326,0.18622,0.1907,0.16923,0.14407666666666666,0.10183333333333333,0.07711,0.06550666666666667,0.00586,0.0,0.058620000000000005,0.29630666666666666,0.3719633333333333,0.19389666666666666,0.06853333333333332,0.01068,0.0,0.0,0.0,0.0
42.off,Glasses,-0.9620441952029974,-0.6341337455440146,0.6639119219211213,0.3916050346740213,-0.8851672572661259,0.04777765215899231,-1.0667315371573336,-0.3236401315325127,-0.5676523358006911,-0.6466987128208441,0.4989725252255116,0.3194369901615566,0.2386833333333333,0.19429666666666667,0.12317,0.08348333333333334,0.08016000000000001,0.06621666666666666,0.07526666666666666,0.07695333333333333,0.044526666666666666,0.017243333333333333,0.09325,0.24658000000000002,0.26582666666666666,0.13613666666666666,0.040760000000000005,0.06863666666666668,0.09811666666666667,0.05069333333333333,0.0,0.0,0.15432,0.2254933333333333,0.14988333333333334,0.1288,0.14738333333333334,0.12082000000000001,0.06065666666666665,0.012643333333333331,0.0,0.0,0.15811666666666666,0.32148000000000004,0.24501666666666666,0.14780666666666667,0.062383333333333325,0.03689333333333333,0.02828333333333333,2e-05,0.0,0.0,0.20251,0.53894,0.21053333333333327,0.04498666666666667,0.00303,0.0,0.0,0.0,0.0,0.0
43.off,Glasses,-1.0407933091474744,-0.6481873721695308,0.8646570993088272,0.03892610604923893,-0.916736049259527,0.6128682366420731,-1.0826305478460796,-0.5202693997400327,-0.7393671641053862,-0.9404563812940144,1.1162102792635804,0.7621860745655269,0.23230666666666666,0.19653666666666667,0.12496666666666667,0.08698333333333333,0.07129333333333332,0.08006666666666666,0.07327333333333333,0.08072,0.04290666666666667,0.010946666666666669,0.026789999999999998,0.33553,0.2839833333333333,0.11325333333333333,0.049806666666666666,0.08325,0.058589999999999996,0.04879666666666667,0.0,0.0,0.17064000000000001,0.20808000000000001,0.16049000000000002,0.15142,0.14215666666666665,0.09874333333333334,0.058339999999999996,0.01013,0.0,0.0,0.15776333333333334,0.3327,0.23551999999999998,0.14237666666666668,0.07685666666666667,0.03897,0.015813333333333332,0.0,0.0,0.0,0.21179333333333333,0.5840966666666667,0.1818833333333333,0.0222,2.666666666666667e-05,0.0,0.0,0.0,0.0,0.0
44.off,Glasses,-0.7159706228374926,-0.6102552053962246,1.8308408985529243,1.3007212570075062,-1.0016597938595126,0.17846297001791894,-1.0472835218291483,0.7737630130162929,0.15429553837327373,-0.09355371547614227,0.8222875392454524,0.20939919801120044,0.18522333333333327,0.17127333333333333,0.15894,0.12439666666666667,0.08843333333333334,0.11795333333333333,0.07618,0.04557666666666667,0.02488333333333333,0.0071400000000000005,0.0,0.06111666666666666,0.25000333333333336,0.2385333333333333,0.17831666666666668,0.05235666666666667,0.06974666666666668,0.0861,0.06382666666666667,0.0,0.09167666666666667,0.14880666666666667,0.12642333333333333,0.11188,0.12242666666666667,0.16255333333333333,0.14816333333333334,0.08801333333333332,5.6666666666666664e-05,0.0,0.060363333333333324,0.18691666666666668,0.20899,0.1766,0.13574333333333333,0.11017666666666667,0.10844333333333334,0.01276666666666667,0.0,0.0,0.06238,0.33029000000000003,0.4093333333333333,0.17324,0.02475333333333333,3.3333333333333333e-06,0.0,0.0,0.0,0.0
45.off,Glasses,-0.8259372311188696,-0.6088435789665757,0.6141269827090988,1.1418744183887832,-0.8759655513478456,0.17184112577344454,-1.0370668875812932,0.5230785489214658,-0.3154423523048318,-0.752993496425903,1.4101330192817083,1.3598745716839298,0.22091999999999998,0.19354666666666667,0.14299,0.08901333333333332,0.05872666666666668,0.09315333333333334,0.08786333333333332,0.061893333333333335,0.040806666666666665,0.011086666666666668,0.034166666666666665,0.20074666666666666,0.19904666666666668,0.17444333333333334,0.16834666666666667,0.07435,0.051820000000000005,0.06707,0.030010000000000002,0.0,0.10864666666666667,0.18702666666666667,0.15132666666666664,0.13383333333333333,0.13250666666666666,0.1242,0.11201333333333334,0.05044666666666667,0.0,0.0,0.08465666666666667,0.25837,0.2567733333333333,0.16994666666666666,0.10161,0.07238333333333333,0.051333333333333335,0.004926666666666667,0.0,0.0,0.12110666666666668,0.5028433333333333,0.26193,0.10367333333333334,0.010446666666666668,0.0,0.0,0.0,0.0,0.0
46.off,Glasses,-1.1389936012255877,-0.6547754862997381,0.08778104441069272,-0.7764424163009879,-0.7165856992248472,1.071474367363758,-0.8689034511425565,-1.662231585035414,-1.172012522093643,-1.5536775504911915,0.3814034292182603,0.6272168465219962,0.3462033333333333,0.19016666666666668,0.07258333333333332,0.04134666666666666,0.03422,0.03568333333333333,0.05317666666666666,0.09606,0.09043,0.04013,0.22041999999999998,0.3311333333333333,0.13964333333333334,0.09687333333333334,0.15322333333333332,0.05870666666666665,0.0,0.0,0.0,0.0,0.2416966666666667,0.25084,0.20995666666666668,0.1458,0.08682000000000001,0.03920666666666667,0.02538,0.0003,0.0,0.0,0.3110266666666667,0.4738766666666666,0.17647666666666667,0.03826666666666666,0.0003533333333333333,0.0,0.0,0.0,0.0,0.0,0.5858666666666666,0.40441,0.009723333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.off,Glasses,-1.1793152225939432,-0.6603120693024319,0.046399081738455,-0.8018936453467987,-0.6957947780155224,8.444542971327897,-0.1616299111446652,-1.9213435981145943,-1.2621027658853488,-2.0477271011976965,0.4401879772218859,3.1410266035905794,0.4311933333333333,0.12590666666666667,0.05684666666666666,0.03851333333333333,0.031926666666666666,0.0328,0.038156666666666665,0.05513,0.09305,0.09647666666666667,0.27113000000000004,0.30740666666666666,0.12182333333333335,0.12268666666666668,0.16734666666666667,0.009606666666666666,0.0,0.0,0.0,0.0,0.27559333333333336,0.2598466666666667,0.20405,0.14018666666666665,0.06982666666666666,0.032516666666666666,0.017826666666666668,0.00015333333333333334,0.0,0.0,0.44523666666666667,0.5016133333333334,0.05315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94696,0.05304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.off,Glasses,-0.8758285013860522,-0.627092107132511,1.172985377819153,0.6449585939641944,-0.9528057489617048,0.37800839924080426,-1.0466352709348037,-0.19251972088845645,-0.4693158217202094,-0.5208880655755023,0.20504978520738346,0.2132182611496213,0.2304366666666667,0.17317333333333335,0.12804666666666667,0.10178333333333334,0.10198333333333333,0.07346666666666668,0.06540666666666667,0.07439,0.03875,0.012563333333333331,0.00504,0.2362366666666667,0.22250333333333333,0.1807433333333333,0.03745,0.16483333333333333,0.12849333333333332,0.0247,0.0,0.0,0.13933666666666664,0.17329666666666665,0.12305999999999999,0.11359666666666668,0.18156666666666665,0.14994333333333335,0.10023333333333333,0.018966666666666663,0.0,0.0,0.11281333333333332,0.27276333333333336,0.2432433333333333,0.17164000000000001,0.08054,0.06135,0.057603333333333326,4.6666666666666665e-05,0.0,0.0,0.12182666666666668,0.4917166666666667,0.3094266666666667,0.07254666666666666,0.004483333333333333,0.0,0.0,0.0,0.0,0.0
49.off,Glasses,-1.064119597162621,-0.6484732039481301,0.5376104009395064,-0.7978508817163649,-0.8605023225114207,0.8859520933623785,-1.0018176862208656,-1.005745596562854,-0.9227652732099072,-1.0715600136159809,-0.05948068080893181,0.4628483700242511,0.2514333333333333,0.2334033333333333,0.11005666666666666,0.05201,0.03342666666666667,0.05315,0.10351666666666667,0.10162666666666667,0.04761666666666667,0.01376,0.07448333333333332,0.2431633333333333,0.2628066666666667,0.10773666666666666,0.11262,0.19919,0.0,0.0,0.0,0.0,0.17145333333333335,0.20628333333333332,0.17021333333333333,0.17043,0.12801333333333334,0.09715666666666667,0.05577333333333333,0.0006766666666666668,0.0,0.0,0.16984000000000002,0.3531766666666667,0.26515,0.11990999999999999,0.07189666666666666,0.02002666666666667,0.0,0.0,0.0,0.0,0.24854,0.6096033333333334,0.13563,0.006226666666666667,0.0,0.0,0.0,0.0,0.0,0.0
50.off,Glasses,-0.5973385616396983,-0.5791798449682122,1.2340393582782143,3.7462066615093854,-0.958660461120784,-0.17079353427610916,-1.0105488986427957,1.4229843162304925,0.7423798394494787,0.3114660937243526,0.4695802512236987,0.035985733311625905,0.18671333333333331,0.16740666666666668,0.16362000000000002,0.12916666666666668,0.08654333333333332,0.11274666666666665,0.07636,0.04243666666666666,0.024526666666666662,0.01048,0.0,0.10032,0.1811,0.17023333333333332,0.23820999999999998,0.057916666666666665,0.05316666666666667,0.08587666666666667,0.09821,0.014966666666666666,0.08140666666666667,0.13121333333333332,0.12968666666666667,0.10959,0.10254333333333332,0.12229666666666665,0.18341333333333332,0.09821333333333332,0.041163333333333336,0.0004733333333333333,0.051853333333333335,0.1711,0.18779,0.17511333333333334,0.14978333333333332,0.10752333333333333,0.08334,0.06947666666666667,0.00402,0.0,0.05167000000000001,0.27520333333333336,0.3766433333333333,0.21197666666666667,0.07445333333333333,0.01005333333333333,0.0,0.0,0.0,0.0
51.off,Glasses,-1.078059663072351,-0.6485416940407862,0.3536290392427933,-0.7922976682596329,-0.8150324092463118,0.2829221532387227,-1.0369784821967525,-0.7476806497144142,-0.7981168926934354,-0.9008075228980414,0.6459338952345756,0.396756305681924,0.22514666666666666,0.22613000000000003,0.12922,0.06505333333333334,0.04160333333333333,0.07549666666666667,0.10355333333333333,0.08491333333333333,0.03687666666666667,0.012006666666666669,0.06491,0.26292666666666664,0.2928,0.10592333333333333,0.08721333333333334,0.11345666666666665,0.07277,0.0,0.0,0.0,0.16304666666666667,0.20568000000000003,0.17313666666666666,0.16909000000000002,0.13280999999999998,0.10211,0.05390333333333333,0.0002233333333333333,0.0,0.0,0.15882000000000002,0.3229066666666667,0.2638133333333333,0.14361,0.06898,0.039593333333333335,0.0022766666666666673,0.0,0.0,0.0,0.21787666666666666,0.5753733333333333,0.18396666666666667,0.022783333333333333,0.0,0.0,0.0,0.0,0.0,0.0
